productId,sku,productCode,productName,category,sourceArchive,sourcePath,sourceChecksum,targetFilename,mappingMethod,confidence,status,notes
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/bab_000024.webp_premium_indian_e_commerce_product_catalogue_packshot_of/screen.png","df93135df06f021fcd35f56a6c13f39142d66fbe8b636dfb379a5e3b846586af","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl06qw02oqtaec74ac8cyf","SKN-000048","PC100","Lifebuoy set","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lifebuoy_set._centered/screen.png","e82fa77f1d57672e7ea60591a819b4b22022f6fba368f3812bf124bd1b1e15d2","skn-000048-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl08wa03e2taecjv0ci4uo","DIS-000051","PC100","Paper bag","Disposables","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_paper_bag_disposal_bag./screen.png","bc01980eb1cc39f2734fd389578e8fcfd60c346b3fe2db1820c0afc2cbfa9b7f","dis-000051-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/cln_000016.webp_premium_indian_e_commerce_product_catalogue_packshot_of/screen.png","01f5bcb51aa21fee69e8e65c46690867c8aaff16a14ad3fe583e71d806d9de9b","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl08z003eytaecj0cnhkf0","PER-000066","PC100","Paree Nights XXL 30 pads","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_paree_nights_xxl_30/screen.png","dd447b015a22794199e0faf6c4bc6220710836d9907f3accae0901a4f3cd34ca","per-000066-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl0c0404eitaec8bx378ns","CLN-000024","PC100","Toilet brush normal","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_toilet_brush_normal./screen.png","12bd84c61e68fcb6ae9994f0f751f026e4bf69b8ba4e6b7b153b66548380daeb","cln-000024-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl05d4028ataeclbsd9xo2","FOO-000663","PC100","Hing 10gm","Food Items","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_hing_10gm._sku_foo/screen.png","b29651ebd21e73cd388d7651d03e0c84a85c8e82f94a1773d6d0419fc4756d87","foo-000663-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; quantity match; token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_homelite_matchbox._sku/screen.png","3f1d0a66a41d416c6bc83ecb06713f96f4f441a4627c71dc158e8fef5d5d54a5","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl087y0362taecu3yv4289","PER-000059","PC100","NIVEA MEN ALL IN ONE","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_nivea_men_all_in_one./screen.png","d29d78af00c934f69872083f3f7e6c9efc63b3dc1fc077571837f13104cec2ce","per-000059-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0dc104tmtaec021j1lmq","SKN-000079","PC100","Yutika softtouch body almond lotion 300ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_yutika_softtouch_body/screen.png","676c99b796d5027356113417b0a001e1d1cdba04297a964c810ce6bfe6f2e5d0","skn-000079-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl0a5a03sqtaecrnnmzoup","DIS-000052","PC100","Roti wrap 1kg foil","Disposables","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_roti_wrap_1kg_foil./screen.png","d1363c1627cd509ef8308222c94b643c203d9b31395f17baf1ac09f6a92c7c28","dis-000052-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; quantity match; strong token overlap"
"cmrnl005200jetaecp2sdrwx4","FOO-000533","PC100","Bonn CLASSIC BOURBON CREAM","Food Items","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_nature_s_cream./screen.png","d4cd3bd18d0c20f8551015926af8446f78cd90d13268ac7a0bae5ea2f4d2ad34","foo-000533-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl0dls04wqtaec491sj0vr","HOM-000082","PC100","cello tape big","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_cello_tape_big./screen.png","33dd94be556770046b8048d058b788f96dcfa6c72b8462f0ca24f1c9ea6c2c32","hom-000082-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl07ob02zmtaec53lo0e30","PER-000058","PC100","Mbd cotton buds n","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_mbd_cotton_buds_n./screen.png","79c70a49816f7403f14328175d2bbf2f87e7297db3c608134f57764e050e089a","per-000058-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0dmf04wytaec0umnthnw","HAI-000098","PC100","coconut oil","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_coconut_oil_haircare/screen.png","1bda12380314badd17d29897861177212766cb6e2a162f031078a3944ddce9c9","hai-000098-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl0bzg04eataecihircezj","CLN-000023","PC100","Toilet brush clasic","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_toilet_brush_classic./screen.png","c24feb611716350b72d82a1ec72a263d6c95073f2624abe9f38fd9ee1be6e684","cln-000023-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl0bys04e2taecphx3zifj","PER-000076","PC100","Tissue/Napkin paper","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_tissue_napkin_paper./screen.png","8aecd5a8cae99fb4bc6069fa9d60da125304cd2c71812af63a4afe3a5db89ba9","per-000076-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl0d4i04r6taec6y970rz5","DET-000062","PC100","Wipro Safe wash matic top load 2l","Detergents","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_wipro_safe_wash_matic/screen.png","886cd985083696a104f9655baff3f58dea24fd004461e1c11da1cb2140878d6e","det-000062-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl0ajs03xetaecc9ptlgpj","SKN-000064","PC100","Savlon handwash","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_savlon_handwash./screen.png","23d060243b14d3b91127ea0e94c74c4b779d2c16aca71b805ad7143de977b8b5","skn-000064-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl097803hmtaec49wcbyp0","SKN-000057","PC100","Pears pure & gentle 250ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_pears_pure_gentle/screen.png","81026d91cc44065556ca4edcaa29cb26f1b92b297b29a81ee0e18e723adb1cbb","skn-000057-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl06y902r6taecr3sfglf9","HOM-000071","PC100","Luma pro 9W","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_luma_pro_9w_led_bulb./screen.png","3f4cf1b827894e16035046835a4f80c475adab5d5c470a4950bd2db288c9fee1","hom-000071-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl08i2039etaecuye8c2di","PER-000060","PC100","Nine sanitary regular 6u","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_nine_sanitary_regular/screen.png","1b5b133f680babd1fb20ba334ee5757d2f714c659a9d0cdb42c24eba17398676","per-000060-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl056b0262taecw68zz7xc","SKN-000033","PC100","Himalaya Shaving gel","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_himalaya_shaving_gel./screen.png","6592c35b72963a2fa360c0037e67a343d173788bf7cbddb3e91281aef86bfc02","skn-000033-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0e5u0536taecr26mxxjq","CLN-000030","PC100","mat 9feet","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_mat_9feet_rolled/screen.png","d234b86177e379f8a0ed7410c5d50f6b740cafc3366cd6838d020f2da858efc7","cln-000030-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl03m401o2taecubs6u5s7","FOO-000625","PC100","Foil butterpaper 25M","Food Items","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_foil_butterpaper_25m./screen.png","7b532818d005ab9639ad3082615ab407d36bba0ed3d179a648571ffcd12dab0f","foo-000625-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl05dt028itaec9panjkms","HOM-000067","PC100","Hit","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_hit_insecticide_spray./screen.png","88f1b1d673c3ed604fd09a763635d9b62af9a3dc3cfe211c34c8bbb94b732244","hom-000067-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl04i001y2taecne01usd1","FOO-000645","PC100","Goldiee shahi paneer masala 16gm","Food Items","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_goldiee_shahi_paneer/screen.png","9a63e1ca0cadaacd510b3f66ee2c682686336794a8d850cd21042bd1f3a6c8d1","foo-000645-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_sipper_disposable_cup./screen.png","3cae5468cce29c2faad8de81f37c77cc0bff20f28480187fbcb4f987ba5c8cce","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl0b88045etaecy49rgktw","DSH-000007","PC100","Super scrub","Dishwashing","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_super_scrub_dishwashing/screen.png","3c653d9b4026f41dce8171fada3b0f05d7221d807897da0bcbf7db5c17b7756f","dsh-000007-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; category compatible; confidence below threshold"
"cmrnkzyui007utaeci68fnj3t","DET-000034","PC100","Ariel Front load powder 4+2kg","Detergents","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_ratmaar._centered_front/screen.png","e46fc937827b46e6a4e1d9ea32fe6c3bc462735def6511e73d201d2ed024f00b","det-000034-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl0a0j03r6taecbykuon44","HOM-000078","PC100","Rock light","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_rock_light_torch/screen.png","413a4d82f30b969101a70d9d0cf722a75ca9f28584eea557e82524439342e9a5","hom-000078-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl06k502mitaec1gzhnvmf","SKN-000045","PC100","LOTUS FAIRNESS CREAM","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lotus_fairness_cream./screen.png","816c1e2208478c1b2b625dd13af2c1920a2b41c6511909c4f54b9762daf60e4d","skn-000045-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0b9n045utaeccvsl9onx","DET-000050","PC100","Surf Excel Pouch rs10","Detergents","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_surf_excel_detergent_2/screen.png","29615d141efb1e081fe75dc7d5bb8a42b6c59cadf654a4bd21db63796da7e884","det-000050-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl0b9n045utaeccvsl9onx","DET-000050","PC100","Surf Excel Pouch rs10","Detergents","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_surf_excel_pouch_rs10/screen.png","1c41c98e7b7b67b5e6b67c5d3b976bdc39bb6c80b607e0026cc7d9481054fdf9","det-000050-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0ah203witaecfau9ad1b","SKN-000062","PC100","Santoor saffron shower gel 250ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_santoor_saffron_shower/screen.png","064bb76e13a4e49840cba8de8d626514f5ea0c876be6f9d73147a805e94ac96c","skn-000062-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl0crh04mytaeceu6ujrus","DSH-000014","PC100","Vim pouch","Dishwashing","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_vim_pouch_liquid/screen.png","0aba7e5812699bd8fff321d81487d349c46868cf9d199d58c57a5fde72e768ad","dsh-000014-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl06ks02mqtaec6pk6yxu7","PER-000055","PC100","Lacto calamine wipes","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lacto_calamine_wipes./screen.png","ff342c1355bceb81df09dbf88aa87fc12c5c1529852aa9e5fef0560d5a6b393f","per-000055-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0drz04yqtaecavame031","PER-000082","PC100","engage women deo","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_engage_women_deo./screen.png","320530013b06f238d9c37216c2e691eb5ba12fd805784ba6a7759ac3367473d8","per-000082-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl0bfs047utaecxjhq11f1","PER-000075","PC100","TRESEMME HAIR FALLs","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_tresemme_hair_falls./screen.png","da72175c5633e4bf233912cae5f496336237bad3c9f328eec7f412a23cbe7d33","per-000075-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0c6z04gqtaec5waqsn66","HAI-000096","PC100","Tresemme keratin shampoo2rs","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_tresemme_keratin/screen.png","c6c53365a1b624d4747259797d3fcb1e8515d00e3c229533b3797a231b7e8cb2","hai-000096-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl090d03fetaecpofmmpjf","PER-000068","PC100","Paree regular40 pads","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_paree_regular40_pads./screen.png","c203ab9d33ab063c0151ab7c95b438940a19936204f9cb31e3cde839a68fc057","per-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl07zt033etaectabaun3x","DET-000043","PC100","More light detergent powder 1kg","Detergents","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_more_light_detergent/screen.png","8b886c881de3c2398af843e13bceedfb4076272b28fab636b3f256e8c29e6649","det-000043-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl0cgo04jutaecxauvpn5c","SKN-000068","PC100","Vaseline","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_vaseline._centered/screen.png","ea9c1c65c2ddb02e0e00cc037892eca1051c5a89f251ac440649041d52182447","skn-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl061b02gataeczxo5p7ut","POO-000013","PC100","Jyot ghee box","Pooja Essentials","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_jyot_ghee_box._sku_poo/screen.png","7e4e2f1c73de69cd3c05bf482e3c5fc160bf9ccbc741b71df7f3678ee4f01d57","poo-000013-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl0e33052ataec11p0fomg","DIS-000058","PC100","lotus napkin","Disposables","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lotus_napkin_disposable/screen.png","35b612429d74876abf83f49910b6a0fd67ea6796832d16b201d760ca55463e48","dis-000058-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl0cxo04oytaec06aitof2","DET-000061","PC100","Wheel 1kg","Detergents","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_wheel_1kg_detergent/screen.png","1e2730467b8343f8b0015a035ccaed35f31d66a494ec5f346ac5ae6a21328a9b","det-000061-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; quantity match; token overlap; confidence below threshold"
"cmrnl0cq504mitaecw49464gb","DSH-000012","PC100","Vim lemon pack 86","Dishwashing","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_vim_lemon_pack_86./screen.png","9025586139fe29db7d5b395e5e77345dbe06097ecd8b4aa274a0577d120318b9","dsh-000012-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl068302iitaecib66plxb","HAI-000080","PC100","Kesh king antihairfall conditioner 200ml","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_kesh_king_antihairfall/screen.png","f91ee90e69fb12d95b55500297901cfbc2de7466653786ef70b1d64ec3aa6e2b","hai-000080-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl08zo03f6taec69mxe6jb","PER-000067","PC100","Paree blue XL40 pads","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_paree_blue_xl40_pads./screen.png","9d6d6216db46edc385e45f7073a2e1fb2c4c512c3f6329a06a7352b3041e9eb3","per-000067-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl08le03aitaecg67o7vhj","SKN-000054","PC100","Nivea lotion blue","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_nivea_lotion_blue./screen.png","3e8d1e7aabca0c4a353da0f8888e3813a29ea5bd8bab1a1974fba96bdf0e384d","skn-000054-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0bgg0482taecwmy0vyww","HAI-000094","PC100","TRESEMME KERATINE s","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_tresemme_keratine_s./screen.png","e8fb9c1f256198c6b8a63a2ef8497d9c2f38a250862f8d5055a5d28586817c4c","hai-000094-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_imli._sku_foo_000667./screen.png","15e82d5e247223435e0f644e759191d8162592aad471f24512c1cdbe99c09dcf","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl06w802qitaecav2mr44r","PER-000056","PC100","Lotus apricot scrub100gm","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lotus_apricot/screen.png","e2c83fdb4ecbe73d80ca2df868f0ce02abedc874125adcaabe4305ffff2fda97","per-000056-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl09tq03oytaecdyacr6kr","SKN-000061","PC100","Revlon flex conditioner 592ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_revlon_flex_conditioner/screen.png","7662708f93750e86b30a9057adf8742c3d725735d110aa2c99927de5e04a3b37","skn-000061-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl05pt02citaec8886mls8","ELE-000004","PC100","Jaguar LED bulb7W","Electrical Appliances","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_jaguar_led_bulb7w._sku/screen.png","f3552f71c8835062bd8cfe97406aafc813ca1067705dc18269712dd0810daddd","ele-000004-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl08o403betaec6cxjhpmu","PER-000062","PC100","OXIVEDA HEARBAL BELACH","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_oxiveda_hearbal_belach./screen.png","b7c7188aa8ca19e1d16bc17554a41be0c1cfc8d36065469542f2142f8b93e63b","per-000062-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl04y8023etaecsvyw39m3","FOO-000659","PC100","Hamdard Joshanda 33gm","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_hamdard_1/screen.png","a09f20f04c1801f3395d648475b21c22ec6ef571183731ff65751f7306e3b3e3","foo-000659-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl00tm00retaecbzzseqx1","FOO-000553","PC100","Chia seeds100gm","Food Items","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_chia/screen.png","ac88c466c8cfa10f05a6966a1e7a957e915a50d0d8267166d342017aef61f8ca","foo-000553-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl03xr01rutaectkqvjkc2","POO-000011","PC100","Gagandeep oil 500ml","Pooja Essentials","stitch_ai_image_generator.zip","stitch_ai_image_generator/create_exactly_one_premium_indian_e_commerce_catalogue_packshot_for_gagandeep/screen.png","50779bf513788d93fcbf43d431cbf4003999e2efe659d8d39b6af3f285c80d89","poo-000011-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
